Date,Close,return,log_return,return_lag_1,Close_lag_1,return_lag_3,Close_lag_3,rolling_mean_2,rolling_std_2,rolling_mean_3,rolling_std_3,sma_3,ema_3,sma_10,ema_10,volume_change,volume_rolling_mean_10,day_of_week,week_of_year,month,is_month_end
2025-01-16,227.23228454589844,-0.040400196921681064,-0.04123895322887482,0.01948486578348478,236.79901123046875,-0.010398017677105166,233.3446502685547,-0.010877043722695018,0.04293822420318407,-0.008847924041616566,0.030564645080580783,232.0869903564453,231.35576340556145,237.70293426513672,236.12733110096656,0.8015439847358907,48188330.0,3,3,1,0
2025-01-17,228.94451904296875,0.007535172655998457,0.007506925054144697,-0.04123895322887482,227.23228454589844,-0.0047896846794596645,232.22967529296875,-0.016866014087365058,0.03446854108881716,-0.004749054130415113,0.03216368010956961,230.99193827311197,230.1501412242651,236.32217712402343,234.82136527223966,-0.045580281803980216,49463090.0,4,3,1,0
2025-01-21,221.6375732421875,-0.031915792661583064,-0.032436204436978575,0.007506925054144697,228.94451904296875,0.01948486578348478,236.79901123046875,-0.012464639691416937,0.028244057724985637,-0.02205607753723623,0.02597788363660143,225.93812561035156,225.8938572332263,234.25950317382814,232.42431217586653,0.43192924922943043,55245720.0,1,4,1,0
2025-01-22,222.82223510742188,0.005345040770410758,0.00533080673845155,-0.032436204436978575,221.6375732421875,-0.04123895322887482,227.23228454589844,-0.013552698849263512,0.026705309707294764,-0.006532824214794108,0.022459356690080572,224.46810913085938,224.3580461703241,232.15203552246095,230.67847998160386,-0.3461176868861553,57153810.0,2,4,1,0
2025-01-23,222.6529998779297,-0.0007595078175686165,-0.0007597963897555634,0.00533080673845155,222.82223510742188,0.007506925054144697,228.94451904296875,0.0022855051743479937,0.004306706773471242,-0.009288398029427528,0.020276576824686844,222.37093607584634,223.5055230241269,230.30538635253907,229.2193017809358,-0.06068785915339214,59091690.0,3,4,1,0
2025-01-24,221.77694702148438,-0.003934610613490985,-0.003942371558049726,-0.0007597963897555634,222.6529998779297,-0.032436204436978575,221.6375732421875,-0.0023510839739026446,0.0022504204831367077,0.00020954626354875486,0.004711971754405153,222.41739400227866,222.64123502280563,228.32235260009764,227.86614637012644,-0.09192194545345878,60798590.0,4,4,1,0
2025-01-27,228.82508850097656,0.031780316097549166,0.03128577240041234,-0.003942371558049726,221.77694702148438,0.00533080673845155,222.82223510742188,0.013671700421181307,0.024910059481644427,0.008861201484202351,0.0194853337604866,224.41834513346353,225.7331617618911,227.62649841308593,228.04049948482646,0.7343152113700893,64113840.0,0,5,1,0
2025-01-28,237.187255859375,0.03654392712433174,0.035892032241055534,0.03128577240041234,228.82508850097656,-0.0007597963897555634,222.6529998779297,0.033588902320733936,0.0032571175692260603,0.021078477694472717,0.02179074529285243,229.26309712727866,231.46020881063305,228.01075897216796,229.7035460983807,-0.2019303545940795,66721530.0,1,5,1,0
2025-01-29,238.28231811523438,0.004616868018021192,0.004606242973274919,0.035892032241055534,237.187255859375,-0.003942371558049726,221.77694702148438,0.020249137607165228,0.022122393746020985,0.023928015871580933,0.01689090253302544,234.76488749186197,234.8712634629337,228.61602325439452,231.26332282871772,-0.39918713576972453,67326610.0,2,5,1,0
2025-01-30,236.52027893066406,-0.007394754249948954,-0.007422230984761187,0.004606242973274919,238.28231811523438,0.03128577240041234,228.82508850097656,-0.001407994005743134,0.008505415503053127,0.011025348076523089,0.02235922700908385,237.32995096842447,235.6957711967989,228.58815002441406,232.21913302907157,0.22363315386458726,68909240.0,3,5,1,0
2025-01-31,234.93743896484375,-0.006692195582452931,-0.0067146887318452544,-0.007422230984761187,236.52027893066406,0.035892032241055534,237.187255859375,-0.007068459858303221,0.0005003079250129354,-0.0031768922477771744,0.006749670318749012,236.58001200358072,235.31660508082132,229.3586654663086,232.71337047193921,0.8139217331467186,71829310.0,4,5,1,1
2025-02-03,226.98341369628906,-0.03385592906605628,-0.03444231413657978,-0.0067146887318452544,234.93743896484375,0.004606242973274919,238.28231811523438,-0.020578501434212516,0.019606391949888172,-0.016193077951062073,0.01580826113226947,232.81371053059897,231.1500093885552,229.1625549316406,231.67156014909372,-0.27631294832200537,72286810.0,0,6,2,0
2025-02-04,231.75184631347656,0.021007846077986114,0.02079022385230215,-0.03444231413657978,226.98341369628906,-0.007422230984761187,236.52027893066406,-0.006826045142138814,0.039055302154082004,-0.006788926338707628,0.02761634383096404,231.22423299153647,231.45092785101588,230.17398223876953,231.68615763352696,-0.38317458970509133,66986500.0,1,6,2,0
2025-02-05,231.42333984375,-0.0014174923520661187,-0.0014184979447424899,0.02079022385230215,231.75184631347656,-0.0067146887318452544,234.93743896484375,0.00968586295377983,0.015703937784175753,-0.005023529409673371,0.027792184190356062,230.05286661783853,231.43713384738294,231.03409271240236,231.63837258084024,-0.12086368608725173,64535880.0,2,6,2,0
2025-02-06,232.16995239257812,0.003226176535747083,0.0032209835941272038,-0.0014184979447424899,231.42333984375,-0.03444231413657978,226.98341369628906,0.000901242824692357,0.0032806088573245668,0.007530903167228956,0.011714878830341592,231.7817128499349,231.80354311998053,231.98578796386718,231.73502345570165,-0.24469779380771983,61504930.0,3,6,2,0
2025-02-07,226.60513305664062,-0.02396873186469839,-0.024260656058344453,0.0032209835941272038,232.16995239257812,0.02079022385230215,231.75184631347656,-0.010519836232108625,0.019432453756387826,-0.007486056802986578,0.014711273988705656,230.0661417643229,229.20433808831058,232.4686065673828,230.80231611041782,0.32687725770501874,60005860.0,4,6,2,0
2025-02-10,226.8741912841797,0.001187343922486539,0.001186639587161788,-0.024260656058344453,226.60513305664062,-0.0014184979447424899,231.42333984375,-0.011537008235591333,0.017993955313796366,-0.006617677625685152,0.015313087698636409,228.5497589111328,228.03926468624513,232.2735168457031,230.08811159655633,-0.16600515775476488,53831080.0,0,7,2,0
2025-02-11,231.8272705078125,0.021831831975231752,0.021596930272569727,0.001186639587161788,226.8741912841797,0.0032209835941272038,232.16995239257812,0.011391784929865758,0.014432254949640582,-0.0004923620662043102,0.022974852359445453,228.43553161621094,229.93326759702882,231.73751831054688,230.4043223076938,0.622147869886096,51632160.0,1,7,2,0
2025-02-12,236.06277465820312,0.018270085918334233,0.01810519327212046,0.021596930272569727,231.8272705078125,-0.024260656058344453,226.60513305664062,0.019851061772345094,0.0024690309111376598,0.013629587710617327,0.01091642227665873,231.58807881673178,232.99802112761597,231.51556396484375,231.43313182596822,-0.15776903258473818,51607880.0,2,7,2,0
2025-02-13,240.7069091796875,0.01967330312120863,0.019482284934405184,0.01810519327212046,236.06277465820312,0.001186639587161788,226.8741912841797,0.018793739103262822,0.000973750852717003,0.01972813615969846,0.0017588032689332916,236.19898478190103,236.85246515365174,231.9342269897461,233.11927316300807,0.1850174500975834,51403460.0,3,7,2,0
2025-02-14,243.7664337158203,0.01271058045886364,0.012630479073681916,0.019482284934405184,240.7069091796875,0.021596930272569727,231.8272705078125,0.01605638200404355,0.004844958387491156,0.01673931909340252,0.0036243647846659786,240.17870585123697,240.30944943473602,232.81712646484374,235.05512053624665,-0.23721185285214152,45397100.0,4,7,2,0
2025-02-18,243.6368865966797,-0.0005314395307257636,-0.0005315807947642526,0.012630479073681916,243.7664337158203,0.01810519327212046,236.06277465820312,0.006049449139458832,0.009306981787361609,0.010527061071107619,0.010171380477913066,242.70340983072916,241.97316801570787,234.48247375488282,236.61544163814355,0.19381507328309233,42973020.0,1,8,2,0
2025-02-19,244.03550720214844,0.0016361258388950528,0.0016347888431449042,-0.0005315807947642526,243.6368865966797,0.019482284934405184,240.7069091796875,0.0005516040241903258,0.0015318546615222407,0.004577895707354192,0.007057362361800419,243.8129425048828,243.00433760892815,235.71083984375,237.9645444679626,-0.3403819960059399,41686710.0,2,8,2,0
2025-02-20,244.99224853515625,0.00392050052050541,0.003912835385917536,0.0016347888431449042,244.03550720214844,0.012630479073681916,243.7664337158203,0.00277381211453122,0.0016108221582531248,0.001672014478099398,0.0022224419244830334,244.22154744466147,243.9982930720422,237.06773071289064,239.24230884381598,0.0034995435377993545,40956370.0,3,8,2,0
2025-02-21,244.71319580078125,-0.0011390267898004902,-0.0011396759738199111,0.003912835385917536,244.99224853515625,-0.0005315807947642526,243.6368865966797,0.0013865797060488123,0.0035726650444924254,0.0014693160850808452,0.0025303169140080037,244.58031717936197,244.35574443641173,238.32205505371093,240.2370155632642,0.646117047117762,43283580.0,4,8,2,0
2025-02-24,246.25791931152344,0.006312383382871323,0.006292543737412716,-0.0011396759738199111,244.71319580078125,0.0016347888431449042,244.03550720214844,0.0025764338817964028,0.005255372957080923,0.0030219010498367827,0.00379536499594103,245.3211212158203,245.30683187396758,240.2873336791992,241.33172533567497,-0.035170891810502036,44445500.0,0,9,2,0
2025-02-25,246.1981201171875,-0.0002428315584860341,-0.0002428610468428315,0.006292543737412716,246.25791931152344,0.003912835385917536,244.99224853515625,0.0030248413452849425,0.004621229040746112,0.001636668905583327,0.004056962791369796,245.72307840983072,245.75247599557753,242.2197265625,242.21652438685905,-0.06454962748215343,45935270.0,1,9,2,0
2025-02-26,239.54087829589844,-0.027040181371491778,-0.027412494022429096,-0.0002428610468428315,246.1981201171875,-0.0011396759738199111,244.71319580078125,-0.013827677534635964,0.019211831719386688,-0.007120937110619734,0.017874236776780603,243.99897257486978,242.64667714573798,242.9910873413086,241.73004327941166,-0.07455642499057558,45006790.0,2,9,2,0
2025-02-27,236.49131774902344,-0.012730856497520038,-0.01281258826903328,-0.027412494022429096,239.54087829589844,0.006292543737412716,246.25791931152344,-0.02011254114573119,0.010323692362910681,-0.013489314446101732,0.013597452252023662,240.74343872070312,239.5689974473807,243.03394165039063,240.77754772843195,-0.07381801159482915,44597820.0,3,9,2,0
2025-02-28,241.01583862304688,0.019131868844441513,0.01895115592125555,-0.01281258826903328,236.49131774902344,-0.0002428610468428315,246.1981201171875,0.0030692838261111334,0.02246035891282803,-0.007091308790068938,0.023705416853167675,239.0160115559896,240.29241803521379,243.06483459472656,240.82087334563465,0.38100676490027596,44919750.0,4,9,2,1
2025-03-03,237.21881103515625,-0.015754265817481183,-0.01587968324691134,0.01895115592125555,241.01583862304688,-0.027412494022429096,239.54087829589844,0.0015357363371721038,0.024629122570228812,-0.00324703853156302,0.01928527017245779,238.2419891357422,238.75561453518503,242.41007232666016,240.16595292554766,-0.16978396506279758,45548530.0,0,10,3,0
2025-03-04,235.1259765625,-0.008822379909602107,-0.008861527523398305,-0.01587968324691134,237.21881103515625,-0.01281258826903328,236.49131774902344,-0.012370605385154823,0.004962585503519247,-0.0019300182830180284,0.01842094472473616,237.78687540690103,236.94079554884252,241.5589813232422,239.2495935868117,0.14017675483214642,46046090.0,1,10,3,0
2025-03-05,234.93663024902344,-0.000805297297409524,-0.0008056217234627742,-0.008861527523398305,235.1259765625,0.01895115592125555,241.01583862304688,-0.004833574623430539,0.005696385619734443,-0.00851561083125747,0.007542981934991254,235.7604726155599,235.93871289893298,240.6490936279297,238.46541843448654,-0.12213256601998956,47548430.0,2,10,3,0
2025-03-06,234.5280303955078,-0.0017391917687868963,-0.0017407059186438627,-0.0008056217234627742,234.93663024902344,-0.01587968324691134,237.21881103515625,-0.0012731638210533185,0.0006612043753927851,-0.0038026183885016434,0.00440602052189672,234.8635457356771,235.2333716472204,239.60267181396483,237.74952970012677,-0.04355927466142684,48833780.0,3,10,3,0
2025-03-07,238.2552947998047,0.015892618029543115,0.01576765265480771,-0.0017407059186438627,234.5280303955078,-0.008861527523398305,235.1259765625,0.007013473368081924,0.012380279074733224,0.004407108337567029,0.009849622886233344,235.90665181477866,236.74433322351254,238.95688171386718,237.8414869909773,0.024423073517170435,48141400.0,4,10,3,0
2025-03-10,226.70477294921875,-0.04847960193409895,-0.049694154676558876,0.01576765265480771,238.2552947998047,-0.0008056217234627742,234.93663024902344,-0.016963251010875584,0.04628848787273657,-0.011889069313465006,0.033890323316062496,233.1626993815104,231.72455308636563,237.0015670776367,235.81662989247573,0.5575014695204177,50215880.0,0,11,3,0
2025-03-11,220.08741760253906,-0.029189307576519163,-0.029623791157092967,-0.049694154676558876,226.70477294921875,-0.0017407059186438627,234.5280303955078,-0.03965897291682592,0.01419189014549346,-0.021183431059614705,0.033537170627582276,228.34916178385416,225.90598534445235,234.39049682617187,232.95677311248724,0.05641920767241282,53028290.0,1,11,3,0
2025-03-12,216.2405548095703,-0.017478794721086155,-0.017633352490547143,-0.029623791157092967,220.08741760253906,0.01576765265480771,238.2552947998047,-0.02362857182382005,0.00847852049051595,-0.03231709944139966,0.01619920341678503,221.01091512044272,221.07327007701133,232.06046447753906,229.91746069377507,-0.17849177933577975,54839680.0,2,11,3,0
2025-03-13,208.96543884277344,-0.03364362421842482,-0.034222593774965976,-0.017633352490547143,216.2405548095703,-0.049694154676558876,226.70477294921875,-0.025927973132756556,0.0117303650069524,-0.027159912474202023,0.008564680684133514,215.0978037516276,215.01935445989238,229.30787658691406,226.10800217541112,-0.018852871817418793,56861150.0,3,11,3,0
2025-03-14,212.76246643066406,0.018170600884615862,0.018007488453667148,-0.034222593774965976,208.96543884277344,-0.029623791157092967,220.08741760253906,-0.00810755266064941,0.03693224532579747,-0.01128281927061532,0.026687868527395322,212.6561533610026,213.89091044527822,226.48253936767577,223.68154113091165,-0.02054317945910189,57188570.0,4,11,3,0
2025-03-17,213.27072143554688,0.0023888377184630993,0.0023859889815187113,0.018007488453667148,212.76246643066406,-0.017633352490547143,216.2405548095703,0.010196738717592933,0.01104606820905822,-0.004609705446593368,0.026808584032005187,211.66620890299478,213.58081594041255,224.08773040771484,221.7886648226635,-0.200210955020663,57277510.0,0,12,3,0
2025-03-18,211.96517944335938,-0.006121524714690185,-0.006140338063989639,0.0023859889815187113,213.27072143554688,-0.034222593774965976,208.96543884277344,-0.0018771745412354602,0.006029023672493209,0.004751046457065412,0.012246407801012181,212.66612243652344,212.77299769188596,221.7716506958008,220.00257657188092,-0.11734139877770244,56140940.0,1,12,3,0
2025-03-19,214.50648498535156,0.011989259503216054,0.011917957669839472,-0.006140338063989639,211.96517944335938,0.018007488453667148,212.76246643066406,0.00288880980292492,0.012769143370062661,0.0027212028624561866,0.009033813561397422,213.2474619547526,213.63974133861876,219.7286361694336,219.00328719251195,0.2816951197669706,56856720.0,2,12,3,0
2025-03-20,213.37039184570312,-0.005296311389961117,-0.005310386566807167,0.011917957669839472,214.50648498535156,0.0023859889815187113,213.27072143554688,0.003303785551516156,0.012182279038349007,0.0001557443463475605,0.010194824744566103,213.2806854248047,213.50506659216094,217.6128723144531,217.97912440218306,-0.10154379668072677,57225970.0,3,12,3,0
2025-03-21,217.5261688232422,0.019476821228993524,0.019289575343799853,-0.005310386566807167,213.37039184570312,-0.006140338063989639,211.96517944335938,0.006989594388496346,0.017394799883920998,0.008632382148944058,0.01262480836996982,215.13434855143228,215.51561770770155,215.5399597167969,217.89676884237562,0.926365401971639,62011390.0,4,12,3,0
2025-03-24,219.977783203125,0.01127043423393781,0.011207396092650194,0.019289575343799853,217.5261688232422,0.011917957669839472,214.50648498535156,0.015248485718225027,0.005714963755253117,0.008395528289880964,0.012538719308845593,216.95811462402344,217.74670045541328,214.8672607421875,218.27513508978458,-0.5293685818642314,59234220.0,0,13,3,0
2025-03-25,222.9875030517578,0.013681926441879266,0.013589173950517914,0.011207396092650194,219.977783203125,-0.005310386566807167,213.37039184570312,0.012398285021584058,0.0016841712745781809,0.014695381795655993,0.00415309248746196,220.163818359375,220.36710175358553,215.1572692871094,219.1319292646888,-0.2213546428289258,55069840.0,1,13,3,0
2025-03-26,220.77503967285156,-0.009921916468981329,-0.009971466710199878,0.013589173950517914,222.9875030517578,0.019289575343799853,217.5261688232422,0.0018088536201590214,0.01665988878029305,0.0049417011109894144,0.012969970982553295,221.24677530924478,220.57107071321855,215.6107177734375,219.43067661162746,-0.0007972493448059614,52261700.0,2,13,3,0
2025-03-27,223.08714294433594,0.010472666089927918,0.010418207609417592,-0.009971466710199878,220.77503967285156,0.011207396092650194,219.977783203125,0.0002233704496088602,0.014417676977586714,0.0046786382832452135,0.012786044702069588,222.2832285563151,221.82910682877724,217.02288818359375,220.0954886721199,0.07626914562425102,49834350.0,3,13,3,0
2025-03-28,217.1574249267578,-0.02658027683405173,-0.026939919649216035,0.010418207609417592,223.08714294433594,0.013589173950517914,222.9875030517578,-0.008260856019899218,0.026416185117009845,-0.008831059583332768,0.01870515475422012,220.3398691813151,219.49326587776753,217.46238403320314,219.56129526387224,0.07342808156399272,47805450.0,4,13,3,0
2025-03-31,221.37301635742188,0.019412605542204586,0.01922658449597162,-0.026939919649216035,217.1574249267578,-0.009971466710199878,220.77503967285156,-0.0038566675766222042,0.032644648144739045,0.00090162415205773,0.0245104171072746,220.53919474283853,220.4331411175947,218.27261352539062,219.89069909906308,0.6399195350916407,49528040.0,0,14,3,1
2025-04-01,222.4293975830078,0.004771951175297495,0.004760601508669265,0.01922658449597162,221.37301635742188,0.010418207609417592,223.08714294433594,0.011993593002320446,0.010228994666850698,-0.0009842445481917114,0.02361332184191121,220.3199462890625,221.43126935030125,219.31903533935548,220.35228064159847,-0.4423722765787689,48926070.0,1,14,4,0
2025-04-02,223.12701416015625,0.00313635061160511,0.0031314425236710053,0.004760601508669265,222.4293975830078,-0.026939919649216035,217.1574249267578,0.0039460220161701386,0.001151989365923077,0.009039542842770634,0.008859763144838564,222.30980936686197,222.27914175522875,220.18108825683595,220.8567776449726,-0.01391822084053096,47078120.0,2,14,4,0
2025-04-03,202.49755859375,-0.09245610910922164,-0.09701334939472404,0.0031314425236710053,223.12701416015625,0.01922658449597162,221.37301635742188,-0.04694095343552652,0.0708130614660129,-0.029707101787461252,0.05829461180055345,216.0179901123047,212.38835017448937,219.09380493164062,217.51873781747756,1.8802787285655005,52533730.0,3,14,4,0
2025-04-04,187.738037109375,-0.07288740460316123,-0.0756802586596973,-0.09701334939472404,202.49755859375,0.004760601508669265,222.4293975830078,-0.08634680402721068,0.015084773122405378,-0.05652072184358344,0.05274998317867672,204.4542032877604,200.06319364193217,216.1149917602539,212.1040649614589,0.21748324775911576,55712040.0,4,14,4,0
2025-04-07,180.84161376953125,-0.03673428915114274,-0.037425985358315234,-0.0756802586596973,187.738037109375,0.0031314425236710053,223.12701416015625,-0.056553122009006265,0.02704985606077077,-0.07003986447091219,0.03019145612844031,190.35906982421875,190.4524037057317,212.20137481689454,206.41998292656297,0.27444327695219406,67328720.0,0,15,4,0
2025-04-08,171.83241271972656,-0.04981818543870231,-0.05110192895034945,-0.037425985358315234,180.84161376953125,-0.09701334939472404,202.49755859375,-0.044263957154332345,0.009670352453052136,-0.054736057656120655,0.019384337106070723,180.1373545328776,181.14240821272915,207.08586578369142,200.13133379804725,-0.24682316473926302,75965310.0,1,15,4,0
2025-04-09,198.17234802246094,0.15328851458133852,0.1426174394568556,-0.05110192895034945,171.83241271972656,-0.0756802586596973,187.738037109375,0.04575775525325307,0.13698027904790971,0.018029841716063644,0.1081124876755649,183.6154581705729,189.65737811759504,204.82559661865236,199.77515456612247,0.5257046405123305,90958290.0,2,15,4,0
2025-04-10,189.77108764648438,-0.04239370658828934,-0.043318552692602576,0.1426174394568556,198.17234802246094,-0.037425985358315234,180.84161376953125,0.04964944338212651,0.13147660091553054,0.01606565260463453,0.1096661356258618,186.59194946289062,189.7142328820397,201.49399108886718,197.95623330800643,-0.33903085697675495,99436810.0,3,15,4,0
2025-04-11,197.47471618652344,0.04059432148267916,0.03979201289461709,-0.043318552692602576,189.77108764648438,-0.05110192895034945,171.83241271972656,-0.0017632698989927427,0.05876804451497233,0.04636363321962337,0.09314203100331706,195.1393839518229,193.59447453428157,199.52572021484374,197.86868474046406,-0.2826066622907778,104198540.0,4,15,4,0
2025-04-14,201.82984924316406,0.02205412997037559,0.021814455124894435,0.03979201289461709,197.47471618652344,0.1426174394568556,198.17234802246094,0.030803234009755764,0.012712053008143641,0.006095971775636324,0.04372807527387375,196.35855102539062,197.71216188872282,197.57140350341797,198.5888964682277,0.1591680305229317,107803900.0,0,16,4,0
2025-04-15,201.45114135742188,-0.0018763720389342042,-0.0018781346301447992,0.021814455124894435,201.82984924316406,-0.043318552692602576,189.77108764648438,0.009968160247374819,0.016753190879659086,0.019909444463122247,0.020900289421440062,200.25190226236978,199.58165162307233,195.47357788085938,199.10930462989936,-0.49341459395833764,109297020.0,1,16,4,0
2025-04-16,193.6079559326172,-0.03893343751718448,-0.039711608640629455,-0.0018781346301447992,201.45114135742188,0.03979201289461709,197.47471618652344,-0.020794871635387124,0.02675230602865869,-0.006591762715293266,0.031032689988359972,198.96298217773438,196.59480377784476,192.52167205810548,198.10905941221168,0.16337870711028968,111679670.0,2,16,4,0
2025-04-17,196.3087158203125,0.013949632775603904,0.013853232116374709,-0.039711608640629455,193.6079559326172,0.021814455124894435,201.82984924316406,-0.012929188262127373,0.03787606213245519,-0.009245503718133175,0.027531920325138824,197.1226043701172,196.45175979907862,191.9027877807617,197.78172421368456,-0.12669338583415368,106554240.0,3,16,4,0
2025-04-21,192.50172424316406,-0.019392881061038092,-0.019583390012688173,0.013853232116374709,196.3087158203125,-0.0018781346301447992,201.45114135742188,-0.002865078948156732,0.0236432622474325,-0.0151472555123143,0.02705656128021191,194.13946533203125,194.47674202112134,192.37915649414063,196.82172421904446,-0.10394385475235168,98637400.0,0,17,4,0
2025-04-22,199.059326171875,0.03406515943944233,0.03349779096675648,-0.019583390012688173,192.50172424316406,-0.039711608640629455,193.6079559326172,0.006957200477034154,0.03753406302395567,0.009255877690147678,0.026837561259052685,195.9565887451172,196.76803409649818,194.200927734375,197.2285609377409,0.13336685029683903,87888410.0,1,17,4,0
2025-04-23,203.90277099609375,0.024331664923032736,0.024040365702178036,0.03349779096675648,199.059326171875,0.013853232116374709,196.3087158203125,0.028769078334467256,0.006687409537148137,0.012651588885415455,0.028313973963039266,198.4879404703776,200.33540254629597,197.40796356201173,198.4420536756232,-0.0008909627683270083,81095380.0,2,17,4,0
2025-04-24,207.65989685058594,0.018426065698558647,0.018258362688585,0.024040365702178036,203.90277099609375,-0.019583390012688173,192.50172424316406,0.02114936419538152,0.004088493539752308,0.02526550645250651,0.007693228903066304,203.54066467285156,203.99764969844097,198.35671844482422,200.11802516198006,-0.10614556804183706,67386890.0,3,17,4,0
2025-04-25,208.56680297851562,0.004367266581964069,0.004357757748287193,0.018258362688585,207.65989685058594,0.03349779096675648,199.059326171875,0.011308060218436097,0.009829212015879671,0.015552162046350085,0.01011651646584292,206.70982360839844,206.2822263384783,200.23628997802734,201.65416658316835,-0.19210543002684366,59021120.0,4,17,4,0
2025-04-28,209.4238739013672,0.004109335285442661,0.0041009150270929,0.004357757748287193,208.56680297851562,0.024040365702178036,203.90277099609375,0.004229336387690047,0.00018161522984862065,0.008905678487988372,0.00810068011730678,208.5501912434896,207.85305011992273,201.43120574951172,203.06684064102268,0.01362555366893159,54151840.0,0,18,4,0
2025-04-29,210.49021911621094,0.005091803503481929,0.0050788841088107274,0.0041009150270929,209.4238739013672,0.018258362688585,207.65989685058594,0.004589899567951814,0.0006915285694717971,0.004512518961396947,0.0005070198773376261,209.4936319986979,209.17163461806683,202.2972427368164,204.41654581832964,-0.04944106176325591,47699310.0,1,18,4,0
2025-04-30,211.7758331298828,0.006107713788649161,0.006089137306304721,0.0050788841088107274,210.49021911621094,0.004357757748287193,208.56680297851562,0.005584010707557725,0.0007143568866617547,0.005089645480736123,0.0009941548235747476,210.5633087158203,210.47373387397482,203.3297119140625,205.75459805679384,0.4197639813618048,47793570.0,2,18,4,1
2025-05-01,212.59304809570312,0.0038588679064202047,0.0038514415743526203,0.006089137306304721,211.7758331298828,0.0041009150270929,209.4238739013672,0.00497028944032867,0.0015822898262947945,0.00500648766315603,0.0011206031774052857,211.61970011393228,211.53339098483897,205.22822113037108,206.9979526093228,0.09714170961911783,47556900.0,3,18,5,0
2025-05-02,204.65020751953125,-0.03736171359938467,-0.038077548957887154,0.0038514415743526203,212.59304809570312,0.0050788841088107274,210.49021911621094,-0.017113053691767268,0.029648273533653274,-0.009378990025743264,0.024878852146622523,209.67302958170572,208.09179925218513,206.06237030029297,206.57108986572433,0.7608187470910317,52441490.0,4,18,5,0
2025-05-05,198.21221923828125,-0.03145849867088735,-0.03196394591314697,-0.038077548957887154,204.65020751953125,0.006089137306304721,211.7758331298828,-0.03502074743551706,0.004322970170418467,-0.02206335109889383,0.022650085982622185,205.15182495117188,203.1520092452332,206.6334197998047,205.05129520618922,-0.31672022540208655,54669090.0,0,19,5,0
2025-05-06,197.83349609375,-0.0019106952436467317,-0.001912522950301794,-0.03196394591314697,198.21221923828125,0.0038514415743526203,212.59304809570312,-0.016938234431724382,0.021249564961332925,-0.023984672607111967,0.01935791513571738,200.23197428385416,200.4927526694916,206.51083679199218,203.73896809483662,-0.25793084462861404,54493100.0,1,19,5,0
2025-05-07,195.58120727539062,-0.011384769833375663,-0.011450072435285468,-0.001912522950301794,197.83349609375,-0.038077548957887154,204.65020751953125,-0.006681297692793631,0.006744065916734109,-0.01510884709957807,0.015356170732184829,197.20897420247397,198.03697997244112,205.67868041992188,202.25573885493733,0.3381761736940243,56053850.0,2,19,5,0
2025-05-08,196.81698608398438,0.0063184946335548275,0.00629861663508141,-0.011450072435285468,195.58120727539062,-0.03196394591314697,198.21221923828125,-0.002575727900102029,0.012550218398827914,-0.0023546595835019436,0.008882601225483296,196.743896484375,197.42698302821276,204.59438934326172,201.26687471476404,-0.2634763564630337,56370640.0,3,19,5,0
2025-05-09,197.8534393310547,0.005266076204561099,0.005252258912645172,0.00629861663508141,196.81698608398438,-0.001912522950301794,197.83349609375,0.005775437773863291,0.000739886641080221,3.3601037480378466e-05,0.009958904731076555,196.75054423014322,197.64021117963372,203.52305297851564,200.64625009954415,-0.2778388594046225,56193800.0,4,19,5,0
